 # List of wave function amplitudes [intermediate normalization].
 (Det. Index, FCI Amp., Trial Wfn. Amp., Occupation Numbers ...)

    386  1.71542015972E-02  2.04790446675E-02    3  7  8 10 11 12
    387  1.71541852606E-02  1.88517287284E-02    1  3  4  5  6 12
    388 -1.71541848476E-02 -1.88517284779E-02    3  4  6  7 11 12
    389  1.71541844431E-02  1.88517281751E-02    1  7  8  9 10 12
    390 -1.71541843945E-02 -1.88517281293E-02    1  2  6  7  9 10
    391 -1.71541840058E-02 -1.88517287284E-02    2  3  4  5  6 11
    392  1.71541835928E-02  1.88517284779E-02    3  4  5  8 11 12
    393 -1.71541831884E-02 -1.88517281751E-02    2  7  8  9 10 11
    394  1.71541831398E-02  1.88517281293E-02    1  2  5  8  9 10
    395  8.17068325809E-03  6.29596665851E-03    1  2  3  4  5  6
    396  8.17068202502E-03  6.29596621524E-03    3  4  7  8 11 12
    397  8.17068118656E-03  6.29596579913E-03    7  8  9 10 11 12
    398  8.17068114694E-03  6.29596569378E-03    1  2  5  6  9 10
    399  8.17067978593E-03  2.06612492544E-03    1  2  7  8  9 10
    400  8.17067913567E-03  2.06612467208E-03    3  4  5  6 11 12
