   2   3   5   7  10  11  14  16  18  19   -1.00000000000E+00  -3.83338563799E+02   3.50522346439E-02
   1   4   6   8   9  12  13  15  17  20    1.00000000000E+00  -3.83338563799E+02   3.50522346439E-02
   2   4   5   7   9  11  14  16  18  19    5.50403236086E-01  -3.83348901493E+02   5.54367453351E-02
   2   3   6   7  10  11  14  16  17  19    5.50506752496E-01  -3.83348829198E+02   5.54301653411E-02
   1   3   6   8  10  12  13  15  17  20   -5.50403236086E-01  -3.83348901493E+02   5.54367453351E-02
   1   4   5   8   9  12  13  15  18  20   -5.50506752496E-01  -3.83348829198E+02   5.54301653411E-02
   2   3   5   7  10  12  13  16  18  19    5.50506751597E-01  -3.83348829340E+02   5.54301208116E-02
   2   3   5   7  10  11  14  15  18  20    5.50403232974E-01  -3.83348919321E+02   5.54356712069E-02
   1   4   6   8   9  11  14  15  17  20   -5.50506751597E-01  -3.83348829340E+02   5.54301208116E-02
   1   4   6   8   9  12  13  16  17  19   -5.50403232974E-01  -3.83348919321E+02   5.54356712069E-02
   2   4   5   7   9  12  13  16  18  19   -5.42537894667E-01  -3.83359361546E+02   5.67359277510E-02
   2   3   6   7  10  11  14  15  17  20   -5.42537891730E-01  -3.83359360721E+02   5.67361755042E-02
   1   3   6   8  10  11  14  15  17  20    5.42537894667E-01  -3.83359361546E+02   5.67359277510E-02
   1   4   5   8   9  12  13  16  18  19    5.42537891730E-01  -3.83359360721E+02   5.67361755042E-02
   2   3   4   5   7  11  14  16  18  19    4.74480439568E-01  -3.83350847373E+02   5.44999911107E-02
   2   3   7  10  11  14  16  17  18  19    4.74572988786E-01  -3.83350705651E+02   5.44956859061E-02
   2   3   5   7  10  11  14  18  19  20   -4.74480434054E-01  -3.83350854636E+02   5.44995718428E-02
   1   3   4   6   8  12  13  15  17  20    4.74480439568E-01  -3.83350847373E+02   5.44999911107E-02
   2   3   5   7  10  13  14  16  18  19    4.74573001451E-01  -3.83350707999E+02   5.44944369510E-02
   1   4   6   8   9  12  13  17  19  20   -4.74480434054E-01  -3.83350854636E+02   5.44995718428E-02
   1   4   6   8   9  13  14  15  17  20    4.74573001451E-01  -3.83350707999E+02   5.44944369510E-02
